Date_Stock,Open,High,Low,Close,Volume,MA5,MA10,MA20,RSI,MACD,MACD_signal,Volatility,Date_News,Sentiment_Score,Prediction
2016-07-27,160.0,160.0,160.0,160.0,60671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Neutral
2016-12-05,170.0,170.0,170.0,170.0,4672.0,0.0,0.0,0.0,0.0,0.7977207977208138,0.1595441595441628,0.0,,0.0,Neutral
2016-12-18,170.0,181.0,172.0,181.0,36674.0,0.0,0.0,0.0,0.0,2.2911177669012375,0.5858588810155777,0.0,,0.0,Neutral
2016-12-22,181.0,181.0,181.0,181.0,9795.0,0.0,0.0,0.0,0.0,3.4350485231890104,1.1556968094502642,0.0,,0.0,Neutral
2017-10-16,155.0,152.0,152.0,152.0,1267.0,168.8,0.0,0.0,0.0,1.9787544032072333,1.320308328201658,0.0,,0.0,Neutral
2018-04-17,105.0,105.0,105.0,105.0,131498.0,157.8,0.0,0.0,0.0,-2.934054430433264,0.4694357764746737,0.0,,0.0,Neutral
2018-04-24,105.0,105.0,105.0,105.0,17000.0,144.8,0.0,0.0,0.0,-6.749684662710791,-0.9743883113624194,0.0,,0.0,Neutral
2018-05-07,105.0,105.0,105.0,105.0,11532.0,129.6,0.0,0.0,0.0,-9.662219065062573,-2.71195446210245,0.0,,0.0,Neutral
2018-06-20,105.0,105.0,105.0,105.0,1267.0,114.4,0.0,0.0,0.0,-11.834008479269073,-4.536365265535775,0.0,,0.0,Neutral
2018-09-04,105.0,105.0,105.0,105.0,9000.0,105.0,136.9,0.0,0.0,-13.400692396618695,-6.30923069175236,34.6969419081535,,0.0,Neutral
2019-04-09,105.0,105.0,105.0,105.0,1972.0,105.0,131.4,0.0,0.0,-14.475436862956798,-7.942471925993248,34.98634654325091,,0.0,Neutral
2019-08-22,75.0,75.0,75.0,75.0,131498.0,99.0,121.9,0.0,0.0,-17.545673275467195,-9.863112195888037,36.21678554973586,,0.0,Neutral
2019-09-02,105.0,105.0,105.0,105.0,1318.0,99.0,114.3,0.0,0.0,-17.358016068454333,-11.362092970401296,29.851670342247566,,0.0,Neutral
2019-10-03,105.0,105.0,105.0,105.0,26626.0,99.0,106.7,0.0,0.0,-17.01317904223683,-12.492310184768403,18.499549544065502,,0.0,Neutral
2019-11-03,103.0,103.0,103.0,103.0,139600.0,98.6,101.8,0.0,32.075471695288954,-16.708669360246063,-13.335582019863937,9.437513796899461,,0.0,Neutral
2019-12-25,71.0,71.0,71.0,71.0,99245.0,91.8,98.4,0.0,22.651933699905385,-18.832387764837378,-14.434943168858627,13.434615323443019,,0.0,Neutral
2019-12-29,103.0,103.0,102.0,102.0,82538.0,97.2,98.1,0.0,30.34825870435384,-17.80872112723982,-15.109698760534865,13.303717107969861,,0.0,Neutral
