Date,Headline,Link,Full Content,Sentiment_Score
2022-08-10,"2,23,99,367 Additional Shares Obtained After Merger Listed Under Himalayan Everest Insurance",https://www.sharesansar.com/newsdetail/22399367-additional-shares-obtained-after-merger-listed-under-himalayan-everest-insurance-2022-08-10,"2,23,99,367 additional shares of
Himalayan Everest Insurance Linited (HEI)
have now been listed in NEPSE.
Himalayan General Insurance Company Limited (HGI) & Everest Insurance Company Limited (EIC) agreed to become one at the swap ratio of 85: 100. Thus, the additional shares after the merger are now listed in NEPSE. EIC total listed shares were 12,546,207 units whereas HGI had 11,735,091 units listed shares.
A memorandum of understanding (MoU) was signed on 22nd Baisakh, 2079 regarding the merger between both the institution. After a successful merger of these two non-life insurance companies the paid-up capital reached only Rs 2.24 Arba. The paid-up capital of Himalayan General was Rs 1.17 Arba and that of Everest Insurance was Rs 1.25 Arba.
The open price range is set at Rs. 510.48 for the first transaction of the company.",0.8783617615699768
2022-07-17,"Himalayan General and Everest Insurance Company Completes Merger Process In 72 Days, Starts Integrated Transactions From Today",https://www.sharesansar.com/newsdetail/himalayan-general-and-everest-insurance-company-completes-merger-process-in-72-days-starts-integrated-transactions-from-today-2022-07-17,"Himalayan General Insurance (HGI) and Everest Insurance (EIC) have started an integrated business.
After merging with each other, the two companies have started integrated business today (1st Shrawan, 2079). The business started under the name of Himalayan Everest Insurance Limited.
The company aims to make insurance accessible to everyone in the future. The chief executive officer of the company, Vijay Bahadur Shah, said that now access to insurance will not be limited to the privileged class. He said that it will be studied how to make insurance accessible to all areas.
Each of these businesses ran for around three decades. Everest began operations with 18 staff, followed by Himalayan General with 16. Currently, there are 226 Himalayan branches, and there are 218 branches on Everest Insurance.
A memorandum of understanding (MoU) was signed on 22nd Baisakh, 2079 between Everest Insurance Company Limited and Himalayan General Insurance Company Limited regarding the merger between both institutions.
The two non-life insurance companies agreed to become one at the swap ratio of 85: 100, which means the number of EIC shareholders declined by 15 percent.
Since the Insurance Regulatory Authority Committee issued a directive to increase the capital within a year, EIC and HGI become the first insurance company to sign a merger agreement. The committee has set a minimum capital of Rs 2.5 Arba for non-life insurance companies. Further stating that this limit should be reached by Chaitra 2079.
The capital of these companies will reach Rs 2.24 Arba. Before the merger, the paid-up capital of Himalayan General was Rs 1.17 Arba and that of Everest Insurance was Rs 1.25 Arba.",0.6687577366828918
2022-07-12,"Himalayan General and Everest Insurance Companies Completes Merger Process, To Start Integrated Transactions From Coming Sunday",https://www.sharesansar.com/newsdetail/himalayan-general-and-everest-insurance-companies-completes-merger-process-to-start-integrated-transactions-from-coming-sunday-2022-07-12,"Everest Insurance Company Limited (EIC) and Himalayan General Insurance Company Limited (HGI) have been allowed to start integrated transactions in the post-merger name - Himalayan Everest Insurance Limited from coming Sunday, Shrawan 1, 2079.
According to the letter of acceptance received by Himalayan Everest Insurance Limited from binding authorities on Ashad 24, All customers, agents, surveyors, shareholder dignitaries, regulatory bodies and all shareholders of both organizations will be informed about the conduct of integrated transactions of non-life insurance services which shall operate from Sunday.
A memorandum of understanding (MoU) was signed on 22nd Baisakh, 2079 between Everest Insurance Company Limited and Himalayan General Insurance Company Limited regarding the merger between both the institution.
The two non-life insurance companies agreed to become one at the swap ratio of 85: 100, which means the number of EIC shareholders declined by 15 percent.
Since the Insurance Regulatory Authority Committee issued a directive to increase the capital within a year, EIC and HGI become the first insurance company to sign a merger agreement. The committee has set a minimum capital of Rs 2.5 Arba for non-life insurance companies. Further stating that this limit should be reached by Chaitra 2079.
Even after the merger, the capital of these companies will reach only Rs 2.35 Arba. At present, the paid-up capital of Himalayan General is Rs 1.17 Arba and that of Everest Insurance is Rs 1.18 Arba.
OFFICIAL ANNOUNCEMENT",0.7508289813995361
2022-06-30,Non-Life Insurance Companies Collected Premium Worth Rs. 34.15 Arba Till Jestha - FY 78/79,https://www.sharesansar.com/newsdetail/non-life-insurance-companies-collected-premium-worth-rs-3415-arba-till-jestha-fy-7879-2022-06-30,"The insurance companies are competing with each other to increase their premium collection. Throughout the first eleven months of the fiscal year 2078/79, the non-life insurance companies collected a total premium of Rs 34.15 Arba, out of its 2,517,315 total active insurance policies.
Shikhar Insurance Company Limited (SLICL) has the highest market composition and leads the position by having Rs. 4.40 Arba as its insurance premium. As of Jestha, 2079, it had 212,188 active numbers of policyholders. Likewise, National insurance (NATINS) has the least premium of Rs. 80.15 crores only. Notwithstanding the fact that it also has a low number of active insurance policies at 21,065.
Similarly, Sagarmatha Insurance Co. Ltd (SIC), Neco Insurance Co. Ltd (NIL) and Siddhartha Insurance Co. Limited (SIL) held insurance policies of above 2 Lakhs but only received premiums of Rs. 2.79 Arba, Rs. 2.61 Arba and Rs. 2.24 Arba respectively.",0.7166825532913208
2022-06-26,Beema Samiti Finally Approves The Merger of Himalayan & Everest Insurance Companies,https://www.sharesansar.com/newsdetail/beema-samiti-finally-approves-the-merger-of-himalayan-everest-insurance-companies-2022-06-26,"The merger of Himalayan General Insurance (HGI) and Everest Insurance Company Limited (EIC) has received final approval from the Insurance Committee (Beema Samiti). Last Thursday, the insurance committee handed both businesses its final clearance for the merger.
A memorandum of understanding (MoU) was signed on 22nd Baisakh, 2079 between EIC and HGI regarding the merger between both institutions.
The DDA of the two companies fixed the swap ratio at 85: 100, which means the number of EIC shareholders declined by 15 percent.
Since the Insurance Regulatory Authority Committee issued a directive to increase the capital within a year, EIC and HGI become the first insurance company to sign a merger agreement. The committee has set a minimum capital of Rs 2.5 billion for non-life insurance companies. Further stating that this limit should be reached by Chaitra 2079.
At present, the paid-up capital of Himalayan General is Rs 1.17 Arba and that of Everest Insurance is Rs 1.25 Arba.
Himalayan Everest Insurance Limited will be the name of the new company that is created as a result of the merger, and Baber Mahal, Kathmandu, will be its main head office.",0.021635204553604126
2022-06-02,Insurance Companies' Gross Premiums Climbed By 14.65%  (Y-O-Y),https://www.sharesansar.com/newsdetail/insurance-companies-gross-premiums-climbed-by-1465-y-o-y-2022-06-02,"In any country, the development and growth of the insurance business are dependent on current economic conditions and prospects. In general, there is a positive relationship between a country's economic progress and the amount of money people spend on insurance. In addition, the overall price level, the price of insurance services, risk aversion, and special social and political factors of a country all influence insurance demand. In Nepal, the demand for insurance policies has increased throughout the years.
Let's compare the performance of the insurance industry during the first ten months of the fiscal year 2078/79 to the same time of the previous year.
Monthly Insurance Business Statistics
As of Baishakh End, 2079 (Mid-May, 2022)
Source: Beema Samiti
The insurance industry's monthly business data suggest a positive picture for Nepal's insurance sector. In the first 10 months of the fiscal year 2078/79, insurance companies' gross premiums climbed by 14.65 percent.
Life insurance companies collected a gross premium of Rs. 1.10 Kharba till Baisakh of the current fiscal year, out of a total active number of insurance contracts of 12,371,691. Non-life insurance companies, on the other hand, earned Rs. 3.1 Arba in premiums from their 2,348,232 subscribers.
The life insurance industry has seen substantial expansion since the covid epidemic. The business has the potential to produce a big number of life insurance issuers. As seen in the data, Life insurance policies have climbed by 47.32 percent year over year.
Despite the fact that the number of non-life insurance policyholders has decreased by 1.39 percent compared to the same period last year, the gross premium has increased by 26.71 percent, indicating a positive outlook on the non-life insurance business in Nepal, which is seeing a large increase in the middle-class population as well as an increase in the number of educated youths.",-0.8890580534934998
2022-05-31,EIC and HGI Merger Highlights; Swap Ratio Fixed At 85: 100,https://www.sharesansar.com/newsdetail/eic-and-hgi-merger-highlights-swap-ratio-fixed-at-85-100-2022-05-31,"A memorandum of understanding (MoU) was signed on 22nd Baisakh, 2079 between Everest Insurance Company Limited (EIC) and Himalayan General Insurance Company Limited (HGI) regarding the merger between both the institution.
The swap ratio which has been fixed by DDA between the two companies is stated to be 85: 100, which rather means the number of EIC shareholders is now set to decline by 15 percent.
For example, if a shareholder of EIC had 100 shares then his shares would be reduced to 85 shares in the newly merged company i.e 'Himalayan Everest Insurance Company Limited'. However, the shares of HGI shareholders would remain unchanged in the new company.
Following the merger, the central office will be located at Babar Mahal, which is now the Himalayan office. Everest Insurance has previously issued a request for proposals for the sale of the company's headquarters facility.
The legal process for the integrated business will begin as soon as the two companies pass the special resolution of the merger at the extraordinary general meeting scheduled to be held on 2nd Asadh, according to the corporation.
Since the Insurance Regulatory Authority Committee issued a directive to increase the capital within a year, EIC and HGI become the first insurance company to sign a merger agreement.
Even after the merger, the capital of these companies will reach only Rs 2.35 Arba. At present, the paid-up capital of Himalayan General is Rs 1.17 Arba and that of Everest Insurance is Rs 1.18 Arba.",0.33514854311943054
2022-05-31,Non-Life Insurance Companies Collected Premium Worth Rs. 31.19 Arba Till Baishakh - FY 78/79,https://www.sharesansar.com/newsdetail/non-life-insurance-companies-collected-premium-worth-rs-3119-arba-till-baishakh-fy-7879-2022-05-31,"The insurance companies are competing with each other to increase their premium collection. Throughout the first ten months of the fiscal year 2078/79, the non-life insurance companies collected a total premium of Rs 31.19 Arba, out of its 2,348,232 total active insurance policies.
Details of Insurers Doing Non-Life Insurance Business
Shikhar Insurance Company Limited has the highest market composition and leads the position by having Rs. 4.13 Arba as its insurance premium. As of Baishakh, 2079, it had 197,599 active numbers of policyholders. Likewise, National insurance (NATINS) has the least premium of Rs. 74.54 crores only. Notwithstanding the fact that it also has a low number of active insurance policies at 18,996.
Similarly, Sagarmatha Insurance Co. Ltd (SIC) and Neco Insurance Co. Ltd (NIL) both held insurance policies of above 2 lakhs but only received premiums of Rs. 2.59 Arba and Rs. 2.41 Arba, respectively.",0.767931342124939
2022-05-30,Investors Who Purchased Non-Life Insurance shares During The All-Time High Have Lost An Average Of 41% Of Their Investment,https://www.sharesansar.com/newsdetail/investors-who-purchased-non-life-insurance-shares-during-the-all-time-high-have-lost-an-average-of-41-of-their-investment-2022-05-30,"The stock prices of 18 non-life insurance businesses listed on the Nepal Stock Exchange (NEPSE) have dropped 41% since their peak on August 18, 21. It means that investors who purchased Non-Life Insurance shares at the highest price point have lost an average of 41% due to dropping prices alone.
The drop of nearly a thousand points on the indicator, which had climbed as high as 3200, has had a negative influence on most companies' values. Non-life insurance stocks have also suffered as a result of this. As the index has set a target of Rs 3,200, the value of practically every listed firm in NEPSE has been steadily dropping along with the declining market rhythm.
Non-life insurance contributes to roughly 5.77 percent of the entire market capitalization, according to the most recent estimates. Rastriya Beema Company Limited, with 1.33 percent of the total market capitalization, is the largest of the 18 Non-Life Insurance firms.
S.N.
Symbol
Company
18th August 21,Price
25th May 22,Price
Difference
% of Difference
Share Capital Before Rghts/Bonus Adjustment
Market Capitalization at Highest Price
Share Capital After Rights/Bonus Adjustment
Market Capitalization at Today's Price
Difference(Rs)
Difference(%)
Weightage
1
AIL
Ajod Insurance Limited
823
537.50
(285.50)
-35%
10,000,000.00
8,230,000,000.00
10,000,000.00
5,375,000,000.00
(2,855,000,000.00)
-34.69%
0.17%
2
EIC
Everest Insurance Company Limited
802
500.00
(302.00)
-38%
11,836,044.34
9,492,507,560.38
12,546,207.00
6,273,103,500.00
(3,219,404,060.38)
-33.92%
0.20%
3
GIC
General Insurance Company Nepal Limited
714
478.10
(235.90)
-33%
10,000,000.00
7,140,000,000.00
10,000,000.00
4,781,000,000.00
(2,359,000,000.00)
-33.04%
0.15%
4
HGI
Himalayan General Insurance Company Limited
850
520.00
(330.00)
-39%
11,003,367.09
9,352,862,025.32
11,735,091.00
6,102,247,320.00
(3,250,614,705.32)
-34.76%
0.19%
5
IGI
IME General Insurance Limited
1,235.00
473.00
(762.00)
-62%
11,575,859.81
14,296,186,869.16
17,016,513.93
8,048,811,086.64
(6,247,375,782.52)
-43.70%
0.25%
6
LGIL
Lumbini General Insurance Limited
883
518.00
(365.00)
-41%
11,988,900.00
10,586,198,700.00
11,988,900.00
6,210,250,200.00
(4,375,948,500.00)
-41.34%
0.20%
7
NICL
Nepal Insurance Company Limited
1,034.00
615.00
(419.00)
-41%
12,423,386.00
12,845,781,124.00
12,423,386.00
7,640,382,390.00
(5,205,398,734.00)
-40.52%
0.24%
8
NIL
Neco Insurance Company Limited
1,465.00
789.00
(676.00)
-46%
15,216,337.39
22,291,934,278.26
17,498,788.00
13,806,543,732.00
(8,485,390,546.26)
-38.06%
0.43%
9
NLG
NLG Insurance Company Limited
1,096.00
624.00
(472.00)
-43%
12,060,130.91
13,217,903,476.36
13,266,144.00
8,278,073,856.00
(4,939,829,620.36)
-37.37%
0.26%
10
PIC
Premier Insurance Company (Nepal) Limited
1,260.00
675.90
(584.10)
-46%
10,745,600.00
13,539,456,000.00
12,276,848.00
8,297,921,563.20
(5,241,534,436.80)
-38.71%
0.26%
11
PICL
Prudential Insurance Company Limited
838
422.90
(415.10)
-50%
11,085,467.29
9,289,621,588.79
11,861,450.00
5,016,207,205.00
(4,273,414,383.79)
-46.00%
0.16%
12
PRIN
Prabhu Insurance Company Limited
1,000.00
551.60
(448.40)
-45%
11,619,024.32
11,619,024,324.32
12,897,117.00
7,114,049,737.20
(4,504,974,587.12)
-38.77%
0.22%
13
RBCL
Rastriya Beema Company Limited
20,190.00
15,800.00
(4,390.00)
-22%
2,666,390.00
53,834,414,100.00
2,666,390.00
42,128,962,000.00
(11,705,452,100.00)
-21.74%
1.33%
14
SGI
Sanima General Insurance Limited
737
453.00
(284.00)
-39%
10,000,000.00
7,370,000,000.00
10,000,000.00
4,530,000,000.00
(2,840,000,000.00)
-38.53%
0.14%
15
SIC
Sagarmatha Insurance Company Limited
1,440.10
903.00
(537.10)
-37%
11,113,575.00
16,004,659,357.50
13,336,290.00
12,042,669,870.00
(3,961,989,487.50)
-24.76%
0.38%
16
SICL
Shikhar Insurance Company Limited
1,979.00
1,066.00
(913.00)
-46%
17,585,240.00
34,801,189,960.00
22,860,812.00
24,369,625,592.00
(10,431,564,368.00)
-29.97%
0.77%
17
SIL
Siddhartha Insurance Limited
1,097.00
657.50
(439.50)
-40%
11,200,000.00
12,286,400,000.00
12,880,000.00
8,468,600,000.00
(3,817,800,000.00)
-31.07%
0.27%
18
UIC
United Insurance Company (Nepal) Limited
775
454.90
(320.10)
-41%
10,281,600.00
7,968,240,000.00
10,281,600.00
4,677,099,840.00
(3,291,140,160.00)
-41.30%
0.15%
AVERAGE
2123.22778
1446.6333
-41%
11,244,495.68
15,231,465,520.23
12,529,752.05
10,175,585,994.00
-36.01%
5.77%
SUM
38218.1
26039.4
202400922.2
274,166,379,364.09
225535536.9
183,160,547,892.04
Investors who purchased Prudential Insurance Company Limited (PICL) shares at the highest price of Rs. 838 have already lost half of their Investment. Even though PICL distributed 7 percent bonus shares as dividends last year, the dividends could not compensate for the loss incurred due to the falling price of the company.
NEPSE INDEX 18th Aug, 21
NEPSE INDEX 25 May, 22
Difference (%)
Non-Life Ins. Index-18 Aug,21
Non Life Ins. Index-25 May, 22
Difference (%)
Market Capitalization @18 Auy, 21
Market Capitalization @25th May, 22
Difference
3,198.60
2,231.57
-30%
14,323.71
9,543.49
-33%
4,468,505,000,000.00
3,174,262,270,000.00
-29%
As seen in the chart above, the overall NEPSE Index has decreased by 30 percent since the all-time high of 18
th
August 2021. Likewise, the Non-Life Insurance sector was also affected due to the decline in the stock prices, and the overall prices of the 18- Non-Life Insurance have reduced by 33 percent, same is the case with the overall market capitalization which has declined by 29 percent since the all-time high.",0.028759315609931946
2022-05-30,Himalayan General Insurance and Everest Insurance Calls SGM to Endorse its Merger-Related Agendas on Ashadh 2,https://www.sharesansar.com/newsdetail/himalayan-general-insurance-and-everest-insurance-calls-sgm-to-endorse-its-merger-related-agendas-on-ashadh-2-2022-05-30,"Both
Himalayan General Insurance Company (HGI)
and
Everest Insurance Company Limited (EIC)
have called their SGM on Ashadh 2, 2079 respectively. The SGM of HGI will be held in Airport Hotel, Kathmandu and SGM of EIC will be held in Agrawal Bhawan, Kamalpokhari, Kathmandu, starting at 11 am that day.
Himalayan General Insurance and Everest Insurance Company signed the merger agreement with each other. Thus, share trading was halted from Baisakh 23. The primary agenda of both the companies is to discuss about the further merging process. All the shareholders named in the shareholder data book till Jestha 25 are requested to attend this SGM.
Even though the merger procedure has been finalized the swap ratios between the two companies are yet to be decided and will be finalise later based on Due Diligence Report of both the institutions.",0.4283008873462677
